,content,source,per,org,loc
5074,■广东创新院绿色建筑研究中心揭牌核心提示在16日召开的“智创产业、融湾同行”2019龙川县（深圳）金秋经贸招商推介会上，主办方还举办了产业发展高峰论坛及高端访谈，来自高等院校、行内的专家和学者们，和龙川县党政主要领导一起，紧扣全域全面融入粤港澳大湾区这个“纲”，以现代建筑工业化产业为主题，开展了一场思想与学术、理论与实践、智慧与理想的大碰撞，为龙川融湾工作“把脉开方”,BF_ner_query_result (1),[],[广东创新院绿色建筑研究中心],"[龙川县, 深圳]"
5075,产业峰会现代建筑工业化产业将迎来一个数万亿元规模的新兴市场在今年初召开的县委十三届六次全会上，龙川县提出了走生态和发展相得益彰的发展新思路，为龙川的建设发展描绘了宏伟蓝图，指明了今后的发展方向,BF_ner_query_result (1),[],[],"[龙川, 龙川县]"
5076,在9月18日召开的县委十三届八次全会上，龙川提出要紧紧抓住全域全面融入粤港澳大湾区建设这个“纲”，以深圳建设中国特色社会主义先行示范区为契机，推动理念、交通基础设施、产业、人才、生态、创新、民生、市场体系“八融”并进，举全县之力全域全面融入粤港澳大湾区建设,BF_ner_query_result (1),[],[],"[龙川, 中国, 深圳]"
5077,当前，龙川县正谋划并全力推进“以现代建筑工业化为引领、电子电器、空气能、现代建筑、新材料等多产业融合发展”的产业发展模式并取得一定成效，成为龙川提效破局的重要抓手，是龙川脱贫奔康、产业振兴发展的生动实践,BF_ner_query_result (1),[],[],"[龙川, 龙川县]"
5078,那么，接下来龙川的产业融湾步子该如何迈,BF_ner_query_result (1),[],[],[龙川]
5079,首先，龙川谋划产业是精准的，既是对国家政策和发展战略的贯彻，也是适合龙川县情的,BF_ner_query_result (1),[],[],"[龙川, 龙川县]"
5080,中国工业节能及清洁生产协会产业发展中心主任梁正表示，《中国制造2025》作为我国实施制造强国战略第一个十年的行动纲领，明确提出了“创新驱动、质量为先、绿色发展、结构优化、人才为本”的基本方针，强调坚持把可持续发展作为建设制造强国的重要着力点，走生态文明的发展道路,BF_ner_query_result (1),[梁正],[],[]
5081,梁正表示，龙川地处珠江三角洲与内陆相连相通的重要位置，距离粤港澳大湾区300公里，与闽、赣、湘等省份接壤,BF_ner_query_result (1),[梁正],[],[龙川]
5082,从产业辐射半径来看，龙川正处于一个黄金位置，比较适合用地较多、服务珠三角城市群及长三角城市群“外溢”企业置业,BF_ner_query_result (1),[],[],[龙川]
5083,这些条件，奠定了龙川发展现代建筑工业化产业独一无二的优势,BF_ner_query_result (1),[],[],[龙川]
5084,深圳市建设科技促进中心主任岑岩非常支持梁正的观点,BF_ner_query_result (1),"[岑岩, 梁正]",[深圳市建设科技促进中心],[]
5085,岑岩表示，中国装配式建筑工艺传承1000多年，公元1103年著名建设大师李诫就提出了“营造法式”，1962年建筑大师梁思成提出“建筑工业化”，及至近年来国家把装配式建筑提上了重要议事义程加以推动，我国一直在这条道路上摸索，这是一种文化自信,BF_ner_query_result (1),"[岑岩, 梁思成, 李诫]",[],[中国]
5086,从深圳层面来讲，深圳市委市政府对装配式建筑作了顶层设计，出台了《深圳市装配式建筑发展专项规划（2018—2020）》，要求从2018年至2020年新建住宅、宿舍、商务公寓等，装配式建筑要分别占到15%、25%及30%，这是一个非常可观的市场,BF_ner_query_result (1),[],[深圳市委市政府],[深圳]
5087,其次，龙川发展现代建筑工业化产业任重道远,BF_ner_query_result (1),[],[],[龙川]
5088,中国航空规划设计研究总院有限公司设计大师、首席专家、总结构师葛家琪在产业峰会上，分别从产业现状、关键问题及创新发展三个方面，阐述了当前现代建筑工业化产业发展所面临的瓶颈和挑战,BF_ner_query_result (1),[葛家琪],[],[]
5089,葛家琪表示，他很震惊一个山区县会把现代建筑工业化产业作为核心产业来打造，但这个选择是完全正确的，也有一定底气，将成为龙川全域全面融入粤港澳大湾区的重要产业,BF_ner_query_result (1),[葛家琪],[],[龙川]
5090,高峰论坛观点构建与大湾区协同互补的现代产业体系是融湾关键所在在当天举行的高峰论坛上，龙川县委书记黄添胜、县长杨利华与8位专家、学者及行业翘楚就龙川的“产业发展+全域融湾”进行对话，为龙川发展主导产业、技术创新、平台建设、人才交流、产业合作、资源整合等凝聚专家的经验智慧和建筑业界的磅礴力量，合力推动龙川主导产业加快发展，助力龙川成功打造国家级的现代建筑工业化产业基地,BF_ner_query_result (1),"[杨利华, 黄添胜]",[龙川县委],"[龙川, 融湾]"
5091,黄添胜从龙川的优势、发展短板及“八融举措”等方面，介绍了龙川当前的产业发展态势及融湾发展思路和举措,BF_ner_query_result (1),[黄添胜],[],[龙川]
5092,龙川的交通区位优势独一无二，境内规划建设“一机场一航道两高铁四普铁五高速”的综合立体交通网络，到2021年，赣深高铁的建成投入使用后，龙川将全面融入大湾区核心城市和粤赣闽地区的“1小时经济生活圈”,BF_ner_query_result (1),[],[],[龙川]
5093,龙川的产业发展态势强劲，102家企业入主产业园，初步形成了“电子电器、空气能、现代建筑三大主导产业融合发展”的现代产业格局；科技创新形势好，产业园区有14家国家级高新技术企业，建立有1个省级企业技术中心、5个省级工程技术研究中心、5个市级企业技术中心、14个市级工程技术研究中心，荣获国家发明专利数百项,BF_ner_query_result (1),[],[],[龙川]
5094,另外，龙川生态资源一流，城市发展较快，崇文重教，社会稳定；营商环境日益优良，建立了“代办制”“包办制”工作服务机制，建立重点项目领导包干制，致力打造和珠三角同等水平的政务服务，先后被授予“2018中国十佳最具投资营商价值区县”“中国营商环境百强区县”荣誉称号,BF_ner_query_result (1),[],[],"[龙川, 中国]"
5095,黄添胜表示，当前龙川仍面临着人才短缺、理念落后等发展短板，龙川正积极化解这些发展过程中出现的新问题和新挑战，以功成不必在我、功成必然有我的情怀，全力加快产业发展，全域全面融入大湾区建设，致力打造全省绿色发展示范区、国家历史文化名城、现代新城、“一带一路”在粤港澳大湾区东北部枢纽节点,BF_ner_query_result (1),[黄添胜],[],[龙川]
5096,葛家琪说，现代建筑工业化产业是国家着力推动的朝阳产业，龙川县要抢抓机遇，科学谋划，加强政策引导，加大产业招商，着力打造一个集“产、学、研、建、维”于一体的产业链；要尽快推进“智造”业、建筑业跨行业产业融合，转变产业发展理念，才能实现建筑工业化的国家战略目标；要突出科技创新，开展适用于装配式结构特征的跨领域技术集成创新，为我国建立新的建筑工业化设计安全规范、建造质量标准作出贡献,BF_ner_query_result (1),[葛家琪],[],[龙川县]
5097,岑岩结合他的工作实践，对龙川大力发展现代建筑工业化产业提出建议,BF_ner_query_result (1),[岑岩],[],[龙川]
5098,他说，龙川应当结合自身经济发展的阶段特征、现有产业基础和长远战略目标，着力打造与大湾区优势互补、错位发展、分工协作、具有较强竞争力的协同产业，主动融入大湾区产业体系，形成与大湾区优势互补、错位发展的产业协作体系,BF_ner_query_result (1),[],[],[龙川]
5099,现代建筑工业化产业是一个非常好的融湾产业，龙川应当以“大湾区总部+龙川基地”“大湾区科研+龙川生产”等模式，积极承接大湾区产业外溢，吸引更多大湾区优质企业来龙川设立区域总部、研发副中心、生产基地，加快构建“以绿色建筑工业化为引领，电子电器、空气能、现代建筑、新材料等多产业融合发展”的现代产业格局，全力打造“国家级绿色建筑工业化产业基地”,BF_ner_query_result (1),[],[],[龙川]
5100,清华大学建筑玻璃与金属结构研究所副所长王元清认为，要发展好现代建筑工业化产业，必须在研发、人才方面加大投入，加强产学研合作，积极引进大湾区高校、科研院所到龙川县合作办学和设立研发机构，联合该县企业共同承担国家各类重大科技计划和产业化专项计划，推进建设省级工程技术研究中心、省企业重点实验室、省新型研发机构、高水平检验检测公共服务平台等，打造湾区科技创新成果转移示范区,BF_ner_query_result (1),[王元清],[],[龙川县]
5101,深圳市景旺电子股份有限公司总裁刘绍柏建议龙川要注重人才建设，特别是技术型人才的培养，这是龙川能否成功融湾的关键之一,BF_ner_query_result (1),[刘绍柏],[深圳市景旺电子股份有限公司],[龙川]
5102,龙川是一个人杰地灵、人才荟萃的洼地，如何留住本地人才、吸引外地人才是龙川县党委政府应当高度重视的一件大事,BF_ner_query_result (1),[],[龙川县党委政府],[龙川]
5103,杨利华现场回应了刘绍柏的建议，表示将深化人才发展体制改革，加大人才引进、培养力度，制定适度超前的人才政策，营造引才聚才、爱才用才的人才发展环境，培育支撑人才队伍激发融湾活力,BF_ner_query_result (1),[刘绍柏],[],[]
5104,广东创新院绿色建筑研究中心正式落户龙川在16日召开的“智创产业、融湾同行”的2019龙川县（深圳）金秋经贸招商推介会上，龙川举行了广东创新院绿色建筑研究中心成立揭牌仪式，标志着该研究中心正式落户龙川,BF_ner_query_result (1),[],[广东创新院绿色建筑研究中心],"[龙川, 龙川县, 深圳]"
5105,据悉，广东创新院绿色建筑研究中心是广东创新院绿色建筑研究有限公司的一个研发机构，旨在建设一批高水平科技创新平台，有效提升龙川科技创新和科技成果转化能力,BF_ner_query_result (1),[],"[广东创新院绿色建筑研究有限公司, 广东创新院绿色建筑研究中心]",[]
5106,2018年，在广东现代建筑工业化产业技术创新联盟在创新联盟基础上，由广东迈诺、中国航空规划总院、清华大学、中国建研院等单位，联合发起成立新型研发机构广东创新院绿色建筑研究有限公司，顺利通过了批复，并获得了省科技厅相关创新经费支持,BF_ner_query_result (1),[],"[广东创新院绿色建筑研究有限公司, 清华大学]",[]
5107,目前，创新院与中国航空规划总院、清华大学等联合承担了国家“绿色建筑与建筑工业化”十三五重点专项课题，以及住建部科技计划课题“模块化装配式钢结构结构体系开发”，并将与龙川工业园签订合作框架协议，将龙川工业园双创基地项目作为住建部科技课题的建筑工业化示范项目,BF_ner_query_result (1),[],[清华大学],[]
5108,据了解，龙川县委县政府高度重视现代建筑工业化产业，在深圳宝安（龙川）产业转移园内首期规划建设了占地1平方公里的产业园，打造覆盖现代建筑咨询、规划、设计、研发、加工制造、施工安装的装配式一体化的建筑工业化全产业链，努力打造国家级现代建筑工业化生产基地,BF_ner_query_result (1),[],[龙川县委县政府],[龙川]
5109,经过4年多的建设，龙川现代建筑工业化产业发展态势良好,BF_ner_query_result (1),[],[],[龙川]
5110,中建二局投资20亿元在龙川产业园建设了广东建设基地，去年生产了15亿元的钢结构、铝模板，产品应用覆盖了华南数省,BF_ner_query_result (1),[],[中建二局],[]
